,Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
1593,7/06/2010,1285,1315,1240.1,1270,1271.1,217615,2786.72
1594,4/06/2010,1325,1350,1276.55,1317,1298.6,137020,1806.18
1595,3/06/2010,1289.45,1324,1253,1314,1314.3,100694,1308.65
1596,2/06/2010,1260,1280.9,1260,1277,1276.65,251129,3201.54
1597,1/06/2010,1270,1270,1260,1266,1265.8,40692,515.03
1598,31/05/2010,1260,1272,1250,1265,1264.4,95124,1203.11
1599,28/05/2010,1267.9,1270,1246.05,1263,1258.95,24935,313.68
1600,27/05/2010,1265,1278,1247.85,1254,1266,105235,1328.67
1601,26/05/2010,1247,1252.6,1222.1,1240,1238,59942,742.27
1602,25/05/2010,1201.1,1241,1201.1,1229,1235.65,147944,1797.21
1603,24/05/2010,1245.15,1299,1219,1225,1227.35,23667,293.04
1604,21/05/2010,1225,1275,1200,1266,1253.55,503039,6196.72
1605,20/05/2010,1220.8,1270,1220.8,1260.65,1259.75,550559,6868.98
1606,19/05/2010,1169.8,1171,1136.85,1165,1162.7,17622,204.28
1607,18/05/2010,1170,1177,1164.15,1175,1171.35,14441,169.14
1608,17/05/2010,1158.9,1182,1147.75,1170,1173.85,59510,696.68
1609,14/05/2010,1195,1195,1150.1,1173.05,1176.1,67081,785.72
1610,13/05/2010,1165,1173,1150.05,1165.8,1167.8,22974,267.94
1611,12/05/2010,1130,1168.95,1125,1167,1164.15,209248,2409.49
1612,11/05/2010,1134.9,1140,1120,1130,1136.1,21793,246.05
1613,10/05/2010,1127,1140,1125.85,1130,1129.85,20215,228.85
1614,7/05/2010,1135,1155,1122,1125,1128.7,43714,498.54
1615,6/05/2010,1120,1160,1118,1143,1141.95,757863,8639.12
1616,5/05/2010,1106,1124.9,1106,1123.5,1121.95,17513,195.88
1617,4/05/2010,1128.9,1134,1116.85,1125.05,1125.15,65846,740.38
1618,3/05/2010,1111,1127.7,1106.2,1122.25,1119.3,12864,143.64
1619,30/04/2010,1132,1132,1113,1117,1117.2,38842,433.89
1620,29/04/2010,1120,1129,1120,1123,1122.1,6109,68.57
1621,28/04/2010,1125,1136.8,1115,1123,1121.6,12350,138.6
1622,27/04/2010,1132.8,1138.05,1120.3,1131.2,1132.05,16272,184.35
1623,26/04/2010,1120,1140,1047.6,1121.55,1120.3,21465,241.26
1624,23/04/2010,1148,1148,1111,1126,1123.6,114339,1279.95
1625,22/04/2010,1145,1149,1122.5,1124.25,1125.55,24835,282.14
1626,21/04/2010,1120,1149,1120,1138,1138.8,43893,498.38
1627,20/04/2010,1117.5,1131.95,1111.25,1119,1117.7,72241,807.42
1628,19/04/2010,1140,1140,1115,1118.5,1118.15,27088,303.12
1629,16/04/2010,1120.1,1152,1120.1,1147.8,1140.8,87683,995.5
1630,15/04/2010,1145.5,1151.8,1136.05,1150,1145.95,203767,2342
1631,13/04/2010,1126,1144,1123.1,1144,1142.1,33784,383.98
1632,12/04/2010,1132,1148.25,1119,1123,1126.5,144683,1632.34
1633,9/04/2010,1150,1152,1140,1150,1146.95,85349,980.58
1634,8/04/2010,1146.3,1156,1142.05,1150,1149.1,101108,1162.94
1635,7/04/2010,1162.95,1165,1145,1147.25,1149.15,62676,722.63
1636,6/04/2010,1155,1168.05,1150,1151,1152.45,52446,609.63
1637,5/04/2010,1135,1157.25,1131.3,1149.3,1155.05,141240,1628.43
1638,1/04/2010,1131,1164,1131,1146.7,1149.95,84145,973.53
1639,31/03/2010,1152.25,1165,1115,1155,1154.75,72053,832.13
1640,30/03/2010,1148.3,1158,1140,1157,1155.75,43625,502.47
1641,29/03/2010,1118.05,1145.5,1118,1145,1142.85,64636,736.26
1642,26/03/2010,1120.1,1135.25,1112.1,1125.05,1128.6,53058,596.88
1643,25/03/2010,1112,1120.95,1110.3,1115.5,1118.35,186416,2085.82
1644,23/03/2010,1119,1124,1100.25,1108.95,1108.35,67778,754.9
1645,22/03/2010,1110,1110,1101.1,1107,1106.45,142867,1578.94
1646,19/03/2010,1110.1,1124.9,1106,1109.8,1111.85,150440,1677.01
1647,18/03/2010,1117,1133.3,1115.2,1118.5,1117.8,43590,489.77
1648,17/03/2010,1141,1148.85,1115,1117,1116.55,69041,779.8
1649,16/03/2010,1130.1,1152,1127.05,1143.2,1140.65,308703,3520.38
1650,15/03/2010,1127,1145.5,1118,1135,1136.8,148546,1682.62
1651,12/03/2010,1128,1138,1125.1,1127,1126.95,78785,893.42
1652,11/03/2010,1127,1135,1121.15,1131,1131,27167,306.27
1653,10/03/2010,1140,1148,1121,1126,1125.45,49961,563.43
1654,9/03/2010,1133,1140,1120,1123,1121.85,269582,3032.64
1655,8/03/2010,1152.8,1153.8,1130,1135,1133.35,378523,4299
1656,5/03/2010,1156.6,1156.6,1129.5,1137.4,1139.5,137559,1567.05
1657,4/03/2010,1150,1163.8,1135,1140,1140.15,415723,4740.24
1658,3/03/2010,1140,1178,1137.95,1165,1149.35,287125,3289.26
1659,2/03/2010,1160.1,1160.1,1135,1142.1,1138.45,60927,694.9
1660,26/02/2010,1155,1165,1147,1150.2,1157.9,51024,590.89
1661,25/02/2010,1152,1159,1143.15,1155,1152.4,13464,154.75
1662,24/02/2010,1138.05,1165,1133,1142,1146.6,18255,208.77
1663,23/02/2010,1131.5,1154,1131.5,1145,1136.7,24412,278.81
1664,22/02/2010,1151,1165,1146.25,1146.55,1147.3,16439,189.77
1665,19/02/2010,1132,1153.65,1132,1150,1147.55,78275,896.93
1666,18/02/2010,1150,1156,1145.15,1147,1148.05,26585,305.83
1667,17/02/2010,1157,1169.95,1138.85,1141,1144.9,155228,1780.96
1668,16/02/2010,1145,1157,1144.25,1147.25,1149.45,39360,452.57
1669,15/02/2010,1165,1169.1,1141.25,1145,1147.45,72336,831.78
1670,11/02/2010,1175,1175,1160,1161.9,1164.3,12727,148.6
1671,10/02/2010,1180.3,1185,1161.4,1166,1166.8,27007,317.64
1672,9/02/2010,1154.3,1191,1150,1188,1187.05,46606,550.18
1673,8/02/2010,1152.3,1172,1150,1158,1155,36319,420.02
1674,6/02/2010,1165,1175,1160.05,1174,1170.2,7721,90.28
1675,5/02/2010,1170,1170,1152,1162,1161.85,53140,617.47
1676,4/02/2010,1194,1238.6,1175.6,1175.6,1185.95,164218,1959.51
1677,3/02/2010,1166,1197,1166,1190.55,1191.45,148002,1753.27
1678,2/02/2010,1150,1165,1150,1161.6,1160.4,86896,1008.01
1679,1/02/2010,1125,1154,1125,1146.4,1145.7,178368,2035.77
1680,29/01/2010,1172.1,1172.1,1117,1125,1122.2,116076,1312.94
1681,28/01/2010,1175,1215.6,1162.15,1165,1169.4,140230,1662.94
1682,27/01/2010,1184.4,1190,1166.2,1172.05,1170.5,54098,638.71
1683,25/01/2010,1190.1,1191.5,1167.15,1190,1184.4,72505,851.1
1684,22/01/2010,1190,1198,1160,1190,1192.25,110104,1306.5
1685,21/01/2010,1227.6,1237,1191,1199,1198.15,43326,524.13
1686,20/01/2010,1235,1247.35,1217.05,1220,1220.1,29826,367.33
1687,19/01/2010,1239.7,1242.55,1226,1228,1228.35,19680,243.05
1688,18/01/2010,1250,1250,1227,1235.1,1233.6,37890,469.39
1689,15/01/2010,1255,1267.95,1240,1242,1240.5,36573,455.28
1690,14/01/2010,1250.1,1270,1248,1255,1259.05,96901,1222.13
1691,13/01/2010,1226.3,1259,1226.3,1249.95,1245.65,31814,395.31
1692,12/01/2010,1260,1265,1234.95,1239,1240.05,36010,449.54
1693,11/01/2010,1267,1274.7,1250,1256.05,1259.75,54451,686.14
1694,8/01/2010,1248.9,1268,1230,1265,1262.95,64337,807.72
1695,7/01/2010,1246.1,1255,1231.3,1241.5,1241.4,36209,451.02
1696,6/01/2010,1255.1,1268,1242.5,1250,1248.8,63129,790.45
1697,5/01/2010,1259.55,1265,1237.05,1249.9,1250.55,129799,1616
1698,4/01/2010,1259.9,1259.9,1235,1242.5,1240.3,41769,519.53
1699,31/12/2009,1263,1265,1239,1241,1241.9,24639,306.65
1700,30/12/2009,1264,1269.9,1230,1239.8,1241.25,24049,301.06
1701,29/12/2009,1254,1271.9,1245.3,1270,1263.9,157968,1997.3
1702,24/12/2009,1248.95,1257.9,1245.1,1250.25,1252.15,20814,260.37
1703,23/12/2009,1230.4,1255,1230,1240,1242.15,32708,408.51
1704,22/12/2009,1240,1240,1220,1230,1230.4,31655,389.12
1705,21/12/2009,1252.25,1259,1222.25,1227,1233.05,33216,412.3
1706,18/12/2009,1236,1269,1230.3,1255.1,1251.85,45635,573.68
1707,17/12/2009,1244,1244,1235,1240,1238.55,66167,819.27
1708,16/12/2009,1240,1255,1230.25,1237,1235.55,19460,241.86
1709,15/12/2009,1245,1249.8,1200,1240,1240.15,236248,2928.67
1710,14/12/2009,1249.8,1256,1211,1240,1240.05,33757,419
1711,11/12/2009,1247.9,1254,1231,1241,1241.6,36703,456.27
1712,10/12/2009,1245,1255,1222.25,1239,1237.55,128698,1586.91
1713,9/12/2009,1264.1,1285,1246.25,1247,1249.1,64014,808.13
1714,8/12/2009,1275,1285,1262,1267.95,1268.2,44266,563.6
1715,7/12/2009,1261,1280.5,1251,1271.95,1276.05,76784,977
1716,4/12/2009,1300,1309.9,1251.75,1256.5,1255.35,173346,2196.82
1717,3/12/2009,1351.7,1359,1281,1283,1292.2,310227,4053.23
1718,2/12/2009,1333.5,1374,1250.25,1346.9,1348.3,284901,3845.73
1719,1/12/2009,1280,1343.8,1275,1319.9,1323.15,344503,4499.97
1720,30/11/2009,1245.5,1288.8,1245,1288,1271.9,175633,2216.74
1721,27/11/2009,1239.9,1254,1212,1235,1243.3,171900,2126.6
1722,26/11/2009,1242,1246,1236,1242,1242.4,134899,1675.25
1723,25/11/2009,1198.2,1263.45,1190,1244,1246.65,725321,8880.14
1724,24/11/2009,1229.9,1229.9,1190,1200,1200.6,36517,437.93
1725,23/11/2009,1210,1217.4,1206,1209,1209.9,42584,515.66
1726,20/11/2009,1214.1,1217,1202,1210,1213.15,218820,2655.85
1727,19/11/2009,1210,1220.1,1201.1,1211,1216.95,83081,1007.55
1728,18/11/2009,1202,1220.9,1199,1210,1210.95,153001,1851.45
1729,17/11/2009,1200,1209,1195,1205,1204.55,104357,1255.66
1730,16/11/2009,1200,1205,1183.25,1200,1200.55,114113,1368.8
1731,13/11/2009,1175,1223.7,1168,1189,1194.45,440047,5277.68
1732,12/11/2009,1190,1193,1170,1185,1182.6,143567,1698.72
1733,11/11/2009,1147,1191,1145.4,1173.05,1181.35,325326,3788.43
1734,10/11/2009,1157,1169.9,1142,1149,1147.75,286131,3301.75
1735,9/11/2009,1150.05,1167,1150.05,1160.05,1165.05,93970,1090.62
1736,6/11/2009,1155,1168.55,1146.25,1160,1156.5,295089,3421.96
1737,5/11/2009,1127,1154,1127,1153,1148.9,49813,568.75
1738,4/11/2009,1124.9,1159,1120,1150.5,1150.85,284546,3248.87
1739,3/11/2009,1102,1127.5,1102,1120.95,1120,179969,2013.91
1740,30/10/2009,1145,1145,1110,1111.9,1120.6,117100,1325.22
1741,29/10/2009,1125.25,1137.9,1115.1,1132,1132.25,65246,736.8
1742,28/10/2009,1141,1141,1111,1130.2,1130.2,243141,2745.53
1743,27/10/2009,1150.05,1150.05,1114.2,1140,1140.35,407594,4635.23
1744,26/10/2009,1151.3,1175,1145,1158,1156.4,209553,2423.58
1745,23/10/2009,1174.9,1179.45,1161.2,1165,1164.7,216929,2538.68
1746,22/10/2009,1165,1184.4,1158,1168,1164.95,338413,3973.97
1747,21/10/2009,1184,1194,1157,1166,1166.1,309098,3657.14
1748,20/10/2009,1196,1203.5,1172,1174,1177.85,156941,1861.75
1749,17/10/2009,1240,1240,1180,1189.1,1189.8,35143,418.95
1750,16/10/2009,1188.65,1203,1182,1191.1,1191,313011,3735.12
1751,15/10/2009,1198,1204.9,1180.05,1184.9,1184.55,301790,3593.52
1752,14/10/2009,1198,1227.75,1185,1192.5,1190.45,581221,7015.84
1753,12/10/2009,1184,1210,1176,1193,1195.7,464697,5551.35
1754,9/10/2009,1176,1210,1165,1183,1195.65,1047417,12449.44
1755,8/10/2009,1145,1179.8,1142,1178.1,1170.2,788173,9138.99
1756,7/10/2009,1153.8,1160.7,1140,1141.45,1141.6,698216,8032.98
1757,6/10/2009,1149.8,1157.2,1132.1,1143.3,1144.9,627957,7185.9
1758,5/10/2009,1152,1165.9,1136.6,1143,1140.55,919832,10581.13
1759,1/10/2009,1102,1173.7,1102,1167,1166.35,3074254,35463.78
1760,30/09/2009,1096,1156.7,1090,1135,1141.2,19748012,223877.07
